date,product,region,quantity,sales
2024-10-19,이어폰,인천,5,980365
2024-10-19,태블릿,인천,4,2023440
2024-10-20,노트북,광주,1,2020295
2024-10-20,스마트폰,광주,4,5239320
2024-10-20,이어폰,광주,2,334908
2024-10-20,태블릿,광주,3,1053660
2024-10-20,노트북,대구,1,1083766
2024-10-20,스마트폰,대구,1,1055575
2024-10-20,이어폰,대구,1,55944
2024-10-20,태블릿,대구,3,1977669
2024-10-20,노트북,부산,1,1261554
2024-10-20,스마트폰,부산,1,1607074
2024-10-20,스마트폰,부산,1,945715
2024-10-20,이어폰,부산,4,1025048
2024-10-20,태블릿,부산,1,711817
2024-10-20,노트북,서울,5,7293460
2024-10-20,스마트폰,서울,2,2432526
2024-10-20,이어폰,서울,5,779475
2024-10-20,태블릿,서울,1,342578
2024-10-20,노트북,인천,4,7225880
2024-10-20,스마트폰,인천,4,3252004
2024-10-20,스마트폰,인천,5,4495850
2024-10-20,이어폰,인천,1,273386
2024-10-20,태블릿,인천,3,2290482
2024-10-21,노트북,광주,2,3352924
2024-10-21,스마트폰,광주,5,3396090
2024-10-21,이어폰,광주,1,266507
2024-10-21,태블릿,광주,5,1827405
2024-10-21,노트북,대구,4,6637828
2024-10-21,노트북,대구,1,2346650
2024-10-21,스마트폰,대구,2,2481072
2024-10-21,이어폰,대구,5,1032535
2024-10-21,태블릿,대구,2,938256
2024-10-21,노트북,부산,5,6911735
2024-10-21,스마트폰,부산,5,6121015
2024-10-21,이어폰,부산,1,40434
2024-10-21,태블릿,부산,5,2544185
2024-10-21,노트북,서울,4,7487248
2024-10-21,스마트폰,서울,5,6550045
2024-10-21,이어폰,서울,2,485984
2024-10-21,태블릿,서울,1,793941
2024-10-21,태블릿,서울,5,3841015
2024-10-21,노트북,인천,1,808071
2024-10-21,스마트폰,인천,3,3487497
2024-10-21,이어폰,인천,5,155005
2024-10-21,태블릿,인천,3,1668411
2024-10-21,태블릿,인천,5,2731775
2024-10-22,노트북,광주,1,1651570
2024-10-22,스마트폰,광주,4,4067824
2024-10-22,스마트폰,광주,4,2398340
2024-10-22,이어폰,광주,1,82665
2024-10-22,태블릿,광주,3,1425486
2024-10-22,노트북,대구,3,7288281
2024-10-22,스마트폰,대구,1,500860
2024-10-22,이어폰,대구,2,296568
2024-10-22,태블릿,대구,5,2322350
2024-10-22,노트북,부산,3,6395070
2024-10-22,스마트폰,부산,1,1426178
2024-10-22,이어폰,부산,4,1073940
2024-10-22,태블릿,부산,4,1942528
2024-10-22,노트북,서울,2,3518426
2024-10-22,스마트폰,서울,4,5915644
2024-10-22,스마트폰,서울,2,2798924
2024-10-22,이어폰,서울,5,1160205
2024-10-22,이어폰,서울,2,284908
2024-10-22,이어폰,서울,4,974608
2024-10-22,태블릿,서울,2,1651934
2024-10-22,노트북,인천,5,9327830
2024-10-22,스마트폰,인천,2,1732592
2024-10-22,이어폰,인천,5,1400085
2024-10-22,태블릿,인천,5,1831875
2024-10-23,노트북,광주,5,4235665
2024-10-23,스마트폰,광주,4,3124564
2024-10-23,이어폰,광주,4,758608
2024-10-23,태블릿,광주,5,3660095
2024-10-23,노트북,대구,4,7678396
2024-10-23,스마트폰,대구,4,5203268
2024-10-23,이어폰,대구,2,399394
2024-10-23,이어폰,대구,4,548112
2024-10-23,태블릿,대구,5,1993880
2024-10-23,노트북,부산,5,9591435
2024-10-23,스마트폰,부산,2,2134596
2024-10-23,이어폰,부산,1,108997
2024-10-23,태블릿,부산,4,1947404
2024-10-23,노트북,서울,2,4830974
2024-10-23,노트북,서울,1,2102687
2024-10-23,스마트폰,서울,2,1979556
2024-10-23,이어폰,서울,5,440110
2024-10-23,태블릿,서울,1,783020
2024-10-23,노트북,인천,5,5704015
2024-10-23,스마트폰,인천,3,2525979
2024-10-23,이어폰,인천,4,744660
2024-10-23,태블릿,인천,4,1237884
2024-10-24,노트북,광주,1,1143988
2024-10-24,스마트폰,광주,4,2585276
2024-10-24,이어폰,광주,5,310445
2024-10-24,태블릿,광주,4,2415836
2024-10-24,노트북,대구,4,7553580
2024-10-24,스마트폰,대구,3,2148831
2024-10-24,이어폰,대구,4,734396
2024-10-24,태블릿,대구,5,2060030
2024-10-24,노트북,부산,3,4951989
2024-10-24,스마트폰,부산,3,1736772
2024-10-24,이어폰,부산,3,267015
2024-10-24,태블릿,부산,5,4142765
2024-10-24,노트북,서울,5,8156105
2024-10-24,노트북,서울,4,3381140
2024-10-24,스마트폰,서울,5,2520170
2024-10-24,이어폰,서울,3,643557
2024-10-24,태블릿,서울,3,2466666
2024-10-24,노트북,인천,3,4224621
2024-10-24,스마트폰,인천,3,1531068
2024-10-24,이어폰,인천,1,201267
2024-10-24,태블릿,인천,5,3568305
2024-10-25,노트북,광주,5,11981445
2024-10-25,스마트폰,광주,4,5833512
2024-10-25,이어폰,광주,4,459728
2024-10-25,태블릿,광주,1,856604
2024-10-25,노트북,대구,2,3475180
2024-10-25,스마트폰,대구,3,4378965
2024-10-25,이어폰,대구,4,965772
2024-10-25,태블릿,대구,1,661667
2024-10-25,노트북,부산,5,9778335
2024-10-25,스마트폰,부산,2,2297830
2024-10-25,이어폰,부산,3,744300
2024-10-25,태블릿,부산,1,880210
2024-10-25,노트북,서울,3,5763672
2024-10-25,노트북,서울,3,4655922
2024-10-25,스마트폰,서울,5,3047220
2024-10-25,이어폰,서울,2,103146
2024-10-25,태블릿,서울,5,4412650
2024-10-25,노트북,인천,5,7731785
2024-10-25,노트북,인천,2,1672508
2024-10-25,스마트폰,인천,3,2718663
2024-10-25,이어폰,인천,4,736960
2024-10-25,태블릿,인천,5,2504440
2024-10-26,노트북,광주,2,2805600
2024-10-26,스마트폰,광주,3,2110287
2024-10-26,이어폰,광주,2,458938
2024-10-26,태블릿,광주,5,1706590
2024-10-26,노트북,대구,4,4336940
2024-10-26,스마트폰,대구,4,5100256
2024-10-26,이어폰,대구,2,375104
2024-10-26,태블릿,대구,5,1541130
2024-10-26,노트북,부산,3,6594978
2024-10-26,스마트폰,부산,4,4713756
2024-10-26,이어폰,부산,4,445716
2024-10-26,이어폰,부산,2,182236
2024-10-26,태블릿,부산,2,1343018
2024-10-26,노트북,서울,1,836889
2024-10-26,스마트폰,서울,2,1908112
2024-10-26,이어폰,서울,3,308808
2024-10-26,태블릿,서울,3,1821636
2024-10-26,노트북,인천,4,6432624
2024-10-26,스마트폰,인천,3,3901797
2024-10-26,이어폰,인천,2,295240
2024-10-26,태블릿,인천,4,2505772
2024-10-27,노트북,광주,2,4423650
2024-10-27,스마트폰,광주,5,3503965
2024-10-27,이어폰,광주,5,330035
2024-10-27,태블릿,광주,5,2591570
2024-10-27,노트북,대구,4,5721908
2024-10-27,스마트폰,대구,2,2616466
2024-10-27,이어폰,대구,3,286347
2024-10-27,이어폰,대구,4,371008
2024-10-27,태블릿,대구,3,2463732
2024-10-27,노트북,부산,3,3071121
2024-10-27,스마트폰,부산,5,4316695
2024-10-27,이어폰,부산,5,274860
2024-10-27,태블릿,부산,1,709343
2024-10-27,노트북,서울,1,2457996
2024-10-27,스마트폰,서울,2,3132134
2024-10-27,이어폰,서울,2,437454
2024-10-27,이어폰,서울,3,586113
2024-10-27,이어폰,서울,5,927015
2024-10-27,태블릿,서울,4,1884448
2024-10-27,태블릿,서울,3,2706288
2024-10-27,노트북,인천,5,8640710
2024-10-27,스마트폰,인천,3,4520601
2024-10-27,스마트폰,인천,2,1076858
2024-10-27,이어폰,인천,2,482918
2024-10-27,태블릿,인천,2,977864
2024-10-28,노트북,광주,1,2245973
2024-10-28,스마트폰,광주,1,617614
2024-10-28,이어폰,광주,2,77784
2024-10-28,태블릿,광주,3,2408976
2024-10-28,노트북,대구,4,7365480
2024-10-28,스마트폰,대구,1,1270934
2024-10-28,이어폰,대구,5,321190
2024-10-28,태블릿,대구,2,1433596
2024-10-28,노트북,부산,3,6986082
2024-10-28,스마트폰,부산,2,2012150
2024-10-28,스마트폰,부산,5,2762155
2024-10-28,이어폰,부산,4,1123204
2024-10-28,태블릿,부산,1,673545
2024-10-28,노트북,서울,2,1640444
2024-10-28,스마트폰,서울,3,4102176
2024-10-28,스마트폰,서울,5,4779575
2024-10-28,이어폰,서울,1,263397
2024-10-28,이어폰,서울,3,732660
2024-10-28,태블릿,서울,3,1471071
2024-10-28,노트북,인천,4,4345476
2024-10-28,스마트폰,인천,5,5669850
2024-10-28,이어폰,인천,3,172824
2024-10-28,태블릿,인천,4,2298876
2024-10-29,노트북,광주,5,7137850
2024-10-29,스마트폰,광주,3,4411182
2024-10-29,이어폰,광주,4,1160896
2024-10-29,태블릿,광주,3,1548366
2024-10-29,노트북,대구,5,11779355
2024-10-29,스마트폰,대구,1,1383516
2024-10-29,이어폰,대구,5,1363095
2024-10-29,태블릿,대구,1,762534
2024-10-29,노트북,부산,5,7119940
2024-10-29,스마트폰,부산,5,6437835
2024-10-29,스마트폰,부산,5,6296875
2024-10-29,스마트폰,부산,4,4444600
2024-10-29,이어폰,부산,3,638187
2024-10-29,태블릿,부산,3,2442282
2024-10-29,노트북,서울,3,3430071
2024-10-29,스마트폰,서울,1,1238482
2024-10-29,이어폰,서울,3,703200
2024-10-29,태블릿,서울,5,3023105
2024-10-29,태블릿,서울,3,1435404
2024-10-29,노트북,인천,1,1088691
2024-10-29,스마트폰,인천,3,3163512
2024-10-29,이어폰,인천,4,150172
2024-10-29,태블릿,인천,4,1543720
2024-10-30,노트북,광주,5,4836975
2024-10-30,스마트폰,광주,1,760696
2024-10-30,이어폰,광주,3,301392
2024-10-30,태블릿,광주,5,3986750
2024-10-30,노트북,대구,5,4492765
2024-10-30,스마트폰,대구,3,2492862
2024-10-30,이어폰,대구,2,451820
2024-10-30,이어폰,대구,1,194144
2024-10-30,태블릿,대구,4,2071264
2024-10-30,노트북,부산,5,5196180
2024-10-30,스마트폰,부산,1,1106205
2024-10-30,이어폰,부산,1,174232
2024-10-30,이어폰,부산,3,107862
2024-10-30,이어폰,부산,1,117516
2024-10-30,태블릿,부산,4,3459764
2024-10-30,노트북,서울,4,7590344
2024-10-30,스마트폰,서울,1,587031
2024-10-30,이어폰,서울,5,1468000
2024-10-30,태블릿,서울,1,520117
2024-10-30,노트북,인천,1,2382393
2024-10-30,스마트폰,인천,4,5141540
2024-10-30,이어폰,인천,1,93720
2024-10-30,태블릿,인천,3,1513914
2024-10-30,태블릿,인천,2,1427460
2024-10-31,노트북,광주,4,6350536
2024-10-31,스마트폰,광주,2,2226378
2024-10-31,이어폰,광주,1,229140
2024-10-31,태블릿,광주,3,1263927
2024-10-31,노트북,대구,2,3444950
2024-10-31,스마트폰,대구,1,727575
2024-10-31,스마트폰,대구,3,3103242
2024-10-31,이어폰,대구,3,470622
2024-10-31,태블릿,대구,2,1038274
2024-10-31,노트북,부산,3,2783757
2024-10-31,스마트폰,부산,2,1627754
2024-10-31,이어폰,부산,3,870438
2024-10-31,태블릿,부산,4,1492252
2024-10-31,노트북,서울,1,1310340
2024-10-31,스마트폰,서울,4,2177260
2024-10-31,이어폰,서울,1,293343
2024-10-31,태블릿,서울,3,2583000
2024-10-31,노트북,인천,1,2114141
2024-10-31,스마트폰,인천,3,3213012
2024-10-31,이어폰,인천,3,549117
2024-10-31,이어폰,인천,4,636548
2024-10-31,태블릿,인천,4,1578944
2024-11-01,노트북,광주,5,5074250
2024-11-01,스마트폰,광주,3,3493635
2024-11-01,이어폰,광주,5,752710
2024-11-01,태블릿,광주,1,854558
2024-11-01,노트북,대구,3,6392595
2024-11-01,스마트폰,대구,2,1702046
2024-11-01,이어폰,대구,3,157401
2024-11-01,태블릿,대구,3,2188473
2024-11-01,노트북,부산,3,3514146
2024-11-01,노트북,부산,5,4862000
2024-11-01,스마트폰,부산,4,5385800
2024-11-01,이어폰,부산,1,84967
2024-11-01,태블릿,부산,4,1521044
2024-11-01,노트북,서울,5,4446560
2024-11-01,스마트폰,서울,2,2758082
2024-11-01,스마트폰,서울,5,7276330
2024-11-01,이어폰,서울,2,502314
2024-11-01,이어폰,서울,4,979536
2024-11-01,태블릿,서울,4,1318164
2024-11-01,노트북,인천,1,1196171
2024-11-01,노트북,인천,5,9734270
2024-11-01,스마트폰,인천,1,641944
2024-11-01,이어폰,인천,4,1000168
2024-11-01,태블릿,인천,3,1348926
2024-11-02,노트북,광주,2,4027300
2024-11-02,노트북,광주,4,3319676
2024-11-02,스마트폰,광주,2,1775324
2024-11-02,이어폰,광주,2,329524
2024-11-02,태블릿,광주,1,551802
2024-11-02,노트북,대구,5,5615520
2024-11-02,스마트폰,대구,4,5932568
2024-11-02,이어폰,대구,2,626006
2024-11-02,이어폰,대구,1,303054
2024-11-02,태블릿,대구,1,510785
2024-11-02,노트북,부산,3,3347118
2024-11-02,스마트폰,부산,2,2948010
2024-11-02,이어폰,부산,1,265061
2024-11-02,이어폰,부산,2,86114
2024-11-02,태블릿,부산,4,1905556
2024-11-02,노트북,서울,1,2030189
2024-11-02,스마트폰,서울,1,961517
2024-11-02,이어폰,서울,2,608212
2024-11-02,이어폰,서울,3,906984
2024-11-02,태블릿,서울,5,1572680
2024-11-02,노트북,인천,3,5527533
2024-11-02,스마트폰,인천,2,1465252
2024-11-02,이어폰,인천,1,38115
2024-11-02,태블릿,인천,3,1178526
2024-11-03,노트북,광주,2,4649798
2024-11-03,스마트폰,광주,5,4542410
2024-11-03,이어폰,광주,3,403758
2024-11-03,이어폰,광주,5,220485
2024-11-03,태블릿,광주,4,1698668
2024-11-03,노트북,대구,5,8106860
2024-11-03,스마트폰,대구,2,1714402
2024-11-03,이어폰,대구,3,416268
2024-11-03,태블릿,대구,2,982580
2024-11-03,노트북,부산,5,10329015
2024-11-03,스마트폰,부산,5,5318545
2024-11-03,이어폰,부산,5,1307840
2024-11-03,이어폰,부산,5,1356185
2024-11-03,태블릿,부산,2,958892
2024-11-03,노트북,서울,3,5333325
2024-11-03,스마트폰,서울,1,831356
2024-11-03,이어폰,서울,2,225174
2024-11-03,태블릿,서울,4,2259264
2024-11-03,노트북,인천,5,4338330
2024-11-03,스마트폰,인천,3,2781528
2024-11-03,이어폰,인천,5,1217585
2024-11-03,태블릿,인천,1,759497
2024-11-04,노트북,광주,2,2546162
2024-11-04,스마트폰,광주,3,2422125
2024-11-04,이어폰,광주,3,316845
2024-11-04,태블릿,광주,2,985176
2024-11-04,노트북,대구,4,3833928
2024-11-04,스마트폰,대구,4,4078756
2024-11-04,이어폰,대구,3,730962
2024-11-04,태블릿,대구,3,1894719
2024-11-04,노트북,부산,2,4756780
2024-11-04,스마트폰,부산,1,1186134
2024-11-04,이어폰,부산,5,1147915
2024-11-04,태블릿,부산,1,514112
2024-11-04,노트북,서울,1,925687
2024-11-04,스마트폰,서울,1,1018974
2024-11-04,이어폰,서울,1,271903
2024-11-04,태블릿,서울,5,1564610
2024-11-04,노트북,인천,1,1994284
2024-11-04,스마트폰,인천,2,2147472
2024-11-04,이어폰,인천,4,658620
2024-11-04,태블릿,인천,4,1226376
2024-11-05,노트북,광주,4,9553932
2024-11-05,스마트폰,광주,3,3804267
2024-11-05,이어폰,광주,4,1017496
2024-11-05,태블릿,광주,4,2270800
2024-11-05,노트북,대구,1,2166390
2024-11-05,스마트폰,대구,4,4527812
2024-11-05,이어폰,대구,3,632553
2024-11-05,태블릿,대구,1,440442
2024-11-05,노트북,부산,4,4712420
2024-11-05,스마트폰,부산,4,4587984
2024-11-05,스마트폰,부산,1,718359
2024-11-05,이어폰,부산,1,147780
2024-11-05,태블릿,부산,3,1893438
2024-11-05,노트북,서울,2,3035798
2024-11-05,스마트폰,서울,2,1450202
2024-11-05,이어폰,서울,1,172395
2024-11-05,태블릿,서울,1,448809
2024-11-05,노트북,인천,5,7677935
2024-11-05,스마트폰,인천,1,900833
2024-11-05,이어폰,인천,3,233001
2024-11-05,태블릿,인천,5,2079020
2024-11-06,노트북,광주,5,9534215
2024-11-06,스마트폰,광주,4,3336140
2024-11-06,이어폰,광주,1,117293
2024-11-06,태블릿,광주,1,476341
2024-11-06,노트북,대구,5,5369745
2024-11-06,스마트폰,대구,1,958419
2024-11-06,이어폰,대구,2,472130
2024-11-06,태블릿,대구,5,4273935
2024-11-06,노트북,부산,5,11855945
2024-11-06,스마트폰,부산,2,1919226
2024-11-06,이어폰,부산,1,47054
2024-11-06,태블릿,부산,1,891978
2024-11-06,노트북,서울,5,11072270
2024-11-06,스마트폰,서울,4,2532264
2024-11-06,이어폰,서울,5,855780
2024-11-06,태블릿,서울,1,310141
2024-11-06,노트북,인천,2,2427872
2024-11-06,스마트폰,인천,3,2224968
2024-11-06,이어폰,인천,4,201940
2024-11-06,태블릿,인천,4,2334216
2024-11-07,노트북,광주,3,5818314
2024-11-07,스마트폰,광주,1,1488600
2024-11-07,이어폰,광주,3,701070
2024-11-07,태블릿,광주,4,3213384
2024-11-07,노트북,대구,1,848533
2024-11-07,스마트폰,대구,5,6987240
2024-11-07,이어폰,대구,2,578490
2024-11-07,태블릿,대구,2,1093034
2024-11-07,노트북,부산,4,7003704
2024-11-07,스마트폰,부산,2,2245170
2024-11-07,이어폰,부산,5,385880
2024-11-07,태블릿,부산,5,4232020
2024-11-07,노트북,서울,2,1661004
2024-11-07,스마트폰,서울,3,4339530
2024-11-07,스마트폰,서울,3,1504686
2024-11-07,이어폰,서울,5,1138025
2024-11-07,태블릿,서울,1,363920
2024-11-07,태블릿,서울,1,319056
2024-11-07,노트북,인천,5,11059580
2024-11-07,스마트폰,인천,5,7454890
2024-11-07,이어폰,인천,4,138676
2024-11-07,태블릿,인천,5,1734510
2024-11-08,노트북,광주,1,922809
2024-11-08,스마트폰,광주,5,3223245
2024-11-08,이어폰,광주,5,390125
2024-11-08,태블릿,광주,1,446044
2024-11-08,노트북,대구,3,3344229
2024-11-08,스마트폰,대구,1,698298
2024-11-08,이어폰,대구,3,410004
2024-11-08,태블릿,대구,1,371736
2024-11-08,노트북,부산,1,1467608
2024-11-08,스마트폰,부산,1,1194317
2024-11-08,이어폰,부산,5,520990
2024-11-08,태블릿,부산,3,1937226
2024-11-08,노트북,서울,5,10181210
2024-11-08,스마트폰,서울,5,3954005
2024-11-08,이어폰,서울,2,527318
2024-11-08,태블릿,서울,1,401482
2024-11-08,노트북,인천,4,6648688
2024-11-08,스마트폰,인천,1,968165
2024-11-08,이어폰,인천,3,519921
2024-11-08,이어폰,인천,4,1025848
2024-11-08,태블릿,인천,5,2812725
2024-11-09,노트북,광주,2,2679068
2024-11-09,스마트폰,광주,2,2322752
2024-11-09,이어폰,광주,3,645900
2024-11-09,태블릿,광주,3,1144851
2024-11-09,노트북,대구,5,5641545
2024-11-09,스마트폰,대구,3,1896585
2024-11-09,이어폰,대구,1,189388
2024-11-09,태블릿,대구,2,1288966
2024-11-09,노트북,부산,2,3504540
2024-11-09,스마트폰,부산,3,3839532
2024-11-09,이어폰,부산,1,34215
2024-11-09,태블릿,부산,2,1453734
2024-11-09,노트북,서울,2,4265164
2024-11-09,스마트폰,서울,4,4899548
2024-11-09,이어폰,서울,3,950604
2024-11-09,태블릿,서울,4,1709824
2024-11-09,노트북,인천,1,945844
2024-11-09,스마트폰,인천,2,1398560
2024-11-09,이어폰,인천,5,535565
2024-11-09,태블릿,인천,1,448851
2024-11-10,노트북,광주,1,1825975
2024-11-10,스마트폰,광주,1,1381148
2024-11-10,이어폰,광주,3,554760
2024-11-10,태블릿,광주,3,1315611
2024-11-10,노트북,대구,3,6912774
2024-11-10,스마트폰,대구,2,2783794
2024-11-10,이어폰,대구,4,1016640
2024-11-10,태블릿,대구,1,841469
2024-11-10,노트북,부산,3,3698106
2024-11-10,노트북,부산,4,9800988
2024-11-10,스마트폰,부산,2,2525678
2024-11-10,이어폰,부산,1,316229
2024-11-10,태블릿,부산,3,2906502
2024-11-10,노트북,서울,3,4167582
2024-11-10,스마트폰,서울,3,2499699
2024-11-10,이어폰,서울,3,743187
2024-11-10,태블릿,서울,2,990026
2024-11-10,태블릿,서울,4,2282340
2024-11-10,노트북,인천,2,2126918
2024-11-10,노트북,인천,1,2275417
2024-11-10,스마트폰,인천,4,5752456
2024-11-10,이어폰,인천,1,117874
2024-11-10,태블릿,인천,5,3102325
2024-11-11,노트북,광주,1,1649664
2024-11-11,스마트폰,광주,4,3089136
2024-11-11,이어폰,광주,1,125286
2024-11-11,태블릿,광주,1,405650
2024-11-11,노트북,대구,5,9170080
2024-11-11,스마트폰,대구,2,2146516
2024-11-11,이어폰,대구,1,254937
2024-11-11,태블릿,대구,4,2244704
2024-11-11,노트북,부산,2,3097018
2024-11-11,스마트폰,부산,3,3308265
2024-11-11,이어폰,부산,3,228318
2024-11-11,태블릿,부산,4,2359356
2024-11-11,노트북,서울,4,9398516
2024-11-11,스마트폰,서울,4,4297152
2024-11-11,이어폰,서울,4,650112
2024-11-11,태블릿,서울,1,652613
2024-11-11,노트북,인천,5,12272790
2024-11-11,스마트폰,인천,3,3074256
2024-11-11,이어폰,인천,5,876735
2024-11-11,태블릿,인천,2,735838
2024-11-12,노트북,광주,2,4790018
2024-11-12,스마트폰,광주,3,3650868
2024-11-12,이어폰,광주,3,244959
2024-11-12,태블릿,광주,1,831970
2024-11-12,노트북,대구,5,4519030
2024-11-12,스마트폰,대구,1,593811
2024-11-12,이어폰,대구,3,836862
2024-11-12,태블릿,대구,1,520050
2024-11-12,노트북,부산,4,4393508
2024-11-12,노트북,부산,1,2296380
2024-11-12,노트북,부산,5,8037545
2024-11-12,스마트폰,부산,1,561293
2024-11-12,이어폰,부산,5,1321050
2024-11-12,태블릿,부산,2,820272
2024-11-12,노트북,서울,3,4356654
2024-11-12,노트북,서울,2,4353608
2024-11-12,스마트폰,서울,3,1758771
2024-11-12,스마트폰,서울,2,1518278
2024-11-12,이어폰,서울,3,756711
2024-11-12,태블릿,서울,4,1413732
2024-11-12,노트북,인천,4,9470804
2024-11-12,스마트폰,인천,1,1118338
2024-11-12,이어폰,인천,1,85030
2024-11-12,태블릿,인천,5,3675485
2024-11-13,노트북,광주,2,3634928
2024-11-13,스마트폰,광주,3,4134549
2024-11-13,이어폰,광주,1,33656
2024-11-13,태블릿,광주,4,3547376
2024-11-13,노트북,대구,5,11973925
2024-11-13,스마트폰,대구,1,1249793
2024-11-13,이어폰,대구,4,177648
2024-11-13,태블릿,대구,4,1643688
2024-11-13,노트북,부산,2,4561886
2024-11-13,스마트폰,부산,1,523733
2024-11-13,이어폰,부산,5,159075
2024-11-13,태블릿,부산,5,3825950
2024-11-13,노트북,서울,4,7594652
2024-11-13,스마트폰,서울,3,4228401
2024-11-13,이어폰,서울,2,518802
2024-11-13,태블릿,서울,1,380783
2024-11-13,노트북,인천,5,8928110
2024-11-13,스마트폰,인천,2,1272164
2024-11-13,이어폰,인천,3,846738
2024-11-13,태블릿,인천,5,3514300
2024-11-14,노트북,광주,2,2428898
2024-11-14,노트북,광주,3,2692053
2024-11-14,스마트폰,광주,5,6520465
2024-11-14,이어폰,광주,1,146460
2024-11-14,이어폰,광주,5,509015
2024-11-14,태블릿,광주,3,1566519
2024-11-14,노트북,대구,3,4906581
2024-11-14,스마트폰,대구,4,2083560
2024-11-14,이어폰,대구,4,368288
2024-11-14,태블릿,대구,3,1108539
2024-11-14,노트북,부산,3,3621513
2024-11-14,스마트폰,부산,2,1447294
2024-11-14,이어폰,부산,4,922004
2024-11-14,태블릿,부산,2,854890
2024-11-14,태블릿,부산,4,1359596
2024-11-14,노트북,서울,1,2212927
2024-11-14,스마트폰,서울,5,4420655
2024-11-14,이어폰,서울,1,118980
2024-11-14,태블릿,서울,5,1665030
2024-11-14,노트북,인천,3,6785028
2024-11-14,스마트폰,인천,2,1187574
2024-11-14,스마트폰,인천,3,1672758
2024-11-14,이어폰,인천,4,272460
2024-11-14,태블릿,인천,3,1356732
2024-11-15,노트북,광주,1,1086923
2024-11-15,스마트폰,광주,5,6539260
2024-11-15,이어폰,광주,1,100247
2024-11-15,태블릿,광주,4,2582088
2024-11-15,노트북,대구,3,3863847
2024-11-15,스마트폰,대구,3,3229995
2024-11-15,이어폰,대구,3,874338
2024-11-15,태블릿,대구,1,424247
2024-11-15,노트북,부산,1,1590745
2024-11-15,스마트폰,부산,4,5018620
2024-11-15,이어폰,부산,3,725877
2024-11-15,이어폰,부산,2,302312
2024-11-15,태블릿,부산,5,3534940
2024-11-15,노트북,서울,5,4691620
2024-11-15,스마트폰,서울,2,1049460
2024-11-15,스마트폰,서울,1,816069
2024-11-15,이어폰,서울,2,109126
2024-11-15,태블릿,서울,5,1891085
2024-11-15,태블릿,서울,1,631761
2024-11-15,노트북,인천,2,3657658
2024-11-15,스마트폰,인천,5,6800535
2024-11-15,이어폰,인천,4,637536
2024-11-15,태블릿,인천,1,635604
2024-11-16,노트북,광주,5,7860080
2024-11-16,스마트폰,광주,4,3800984
2024-11-16,이어폰,광주,1,150926
2024-11-16,태블릿,광주,4,2008912
2024-11-16,노트북,대구,4,8419088
2024-11-16,스마트폰,대구,2,2108874
2024-11-16,이어폰,대구,5,204540
2024-11-16,태블릿,대구,3,2045988
2024-11-16,노트북,부산,3,5394201
2024-11-16,스마트폰,부산,4,2477468
2024-11-16,이어폰,부산,5,1322740
2024-11-16,태블릿,부산,4,1969996
2024-11-16,노트북,서울,5,9459020
2024-11-16,스마트폰,서울,3,2610438
2024-11-16,이어폰,서울,4,155248
2024-11-16,이어폰,서울,3,823773
2024-11-16,태블릿,서울,1,763994
2024-11-16,노트북,인천,1,1469258
2024-11-16,스마트폰,인천,3,3789996
2024-11-16,이어폰,인천,4,1058552
2024-11-16,태블릿,인천,5,2405385
2024-11-17,노트북,광주,2,2549708
2024-11-17,스마트폰,광주,2,1941734
2024-11-17,이어폰,광주,1,278065
2024-11-17,태블릿,광주,3,2475618
2024-11-17,노트북,대구,4,7429756
2024-11-17,스마트폰,대구,1,811931
2024-11-17,이어폰,대구,5,1398780
2024-11-17,태블릿,대구,4,1529592
2024-11-17,노트북,부산,5,10958110
2024-11-17,노트북,부산,1,2255690
2024-11-17,노트북,부산,3,7183908
2024-11-17,스마트폰,부산,1,922632
2024-11-17,이어폰,부산,5,1322495
2024-11-17,태블릿,부산,5,2306870
2024-11-17,노트북,서울,4,7282908
2024-11-17,스마트폰,서울,2,1822086
2024-11-17,스마트폰,서울,2,2957328
2024-11-17,이어폰,서울,1,172645
2024-11-17,태블릿,서울,5,1792685
2024-11-17,노트북,인천,4,3991860
2024-11-17,스마트폰,인천,1,809185
2024-11-17,이어폰,인천,4,400328
2024-11-17,태블릿,인천,2,1570452
2024-11-18,노트북,광주,4,4739640
2024-11-18,스마트폰,광주,3,4384065
2024-11-18,이어폰,광주,2,352172
2024-11-18,태블릿,광주,1,761970
2024-11-18,노트북,대구,3,3560046
2024-11-18,노트북,대구,4,5453492
2024-11-18,스마트폰,대구,4,5476344
2024-11-18,스마트폰,대구,1,563491
2024-11-18,이어폰,대구,4,160528
2024-11-18,태블릿,대구,1,772464
2024-11-18,노트북,부산,5,4082455
2024-11-18,노트북,부산,2,4051628
2024-11-18,스마트폰,부산,2,1392544
2024-11-18,이어폰,부산,5,186475
2024-11-18,태블릿,부산,4,3585044
2024-11-18,노트북,서울,2,4186996
2024-11-18,스마트폰,서울,5,4450080
2024-11-18,스마트폰,서울,1,802986
2024-11-18,이어폰,서울,2,93954
2024-11-18,이어폰,서울,3,366384
2024-11-18,태블릿,서울,5,4401715
2024-11-18,노트북,인천,1,1638991
2024-11-18,노트북,인천,2,3469184
2024-11-18,스마트폰,인천,1,1431316
2024-11-18,이어폰,인천,5,669790
2024-11-18,태블릿,인천,1,605350
2024-11-19,노트북,광주,3,4639113
2024-11-19,스마트폰,광주,2,2233360
2024-11-19,이어폰,광주,1,267315
2024-11-19,태블릿,광주,5,3458920
2024-11-19,노트북,대구,5,4912330
